0,1,2,3,4,5,6,7,8,9
38,151,3,74,51,100,135,98,128,44
40,5,53,128,81,87,62,114,130,44
100,29,37,153,2,71,62,112,130,102
140,5,77,130,102,141,62,19,26,44
71,62,4,130,42,52,132,98,128,11
22,1,77,116,43,72,5,126,130,102
84,83,98,50,133,140,62,77,74,97
46,132,2,134,142,38,69,4,74,81
26,34,4,96,55,124,138,3,134,142
63,5,137,156,81,38,62,6,116,42
15,132,77,128,43,23,62,126,74,42
107,92,6,145,11,77,113,4,20,81
72,132,3,116,75,148,32,56,128,144
79,69,126,130,44,23,123,140,74,88
55,69,56,134,149,87,135,53,116,155
46,104,6,14,133,56,135,4,128,42
22,83,6,18,88,72,62,126,50,51
77,109,121,130,155,125,5,111,116,13
92,29,123,96,102,22,58,93,17,97
33,83,140,63,81,134,69,37,145,97
100,19,111,116,51,78,132,126,74,42
107,123,137,128,133,62,19,53,111,43
107,104,125,65,155,98,132,51,130,126
23,54,77,128,11,124,29,135,145,13
40,83,112,103,42,125,62,98,10,102
22,92,53,50,155,38,58,137,128,39
56,62,38,50,88,40,69,121,128,25
38,109,121,128,155,100,29,140,130,55
62,106,126,130,149,120,119,92,116,81
22,69,48,145,43,100,83,126,74,155
57,62,3,10,102,78,132,138,74,144
22,123,2,116,43,148,62,17,128,39
77,92,33,50,43,100,151,2,128,88
146,92,2,10,11,56,137,126,74,155
23,37,19,74,42,136,138,72,63,34
100,34,65,130,102,125,62,126,21,149
124,83,98,63,102,38,19,138,128,42
107,123,45,74,42,63,132,108,116,13
141,135,126,130,149,40,92,12,74,42
124,151,126,50,39,140,34,12,128,144
78,62,53,50,11,149,130,98,109,121
23,92,111,74,43,37,62,3,145,13
46,58,140,128,133,40,57,114,116,97
98,113,135,10,102,40,123,107,130,81
87,83,53,50,24,100,62,3,63,155
71,69,38,128,144,25,109,33,86,102
136,57,91,128,73,95,5,59,134,155
23,123,125,128,81,56,132,6,130,42
92,109,121,74,42,22,135,77,116,155
140,72,56,89,42,92,5,38,101,81
141,29,140,74,42,53,62,148,128,34
107,62,91,130,72,56,58,12,50,155
23,132,4,121,149,136,109,126,111,155
76,92,98,130,13,140,69,125,128,144
7,92,111,130,144,98,109,140,17,43
125,132,6,145,97,38,138,126,116,36
146,139,59,50,88,71,92,33,128,42
63,123,38,128,11,153,92,12,10,149
107,92,3,63,102,85,132,114,145,97
107,62,4,130,51,72,69,134,74,81
124,119,114,130,102,100,57,6,50,88
140,135,2,63,144,16,57,77,145,51
40,104,3,156,51,46,138,2,96,42
78,129,4,128,81,38,69,12,116,127
56,70,53,21,154,22,1,93,128,88
77,92,33,128,146,72,62,38,74,144
79,83,126,130,149,100,129,2,116,25
146,113,98,116,43,140,69,12,156,155
131,92,114,29,149,56,109,59,130,51
107,62,3,145,13,22,151,114,42,50
49,83,54,71,144,60,138,111,128,25
77,123,128,145,13,150,109,118,63,149
68,92,126,89,88,141,62,3,153,44
95,57,134,4,42,92,83,112,50,89
64,32,140,74,48,141,29,19,130,149
79,109,22,145,11,148,92,131,121,51
60,123,22,128,55,107,135,4,74,144
85,104,2,26,144,41,1,77,96,146
140,69,37,50,24,100,83,41,121,97
23,132,6,103,11,92,129,107,101,81
72,152,134,10,42,136,71,126,130,149
78,69,135,74,43,92,132,3,17,155
23,137,56,50,88,121,62,111,128,42
107,62,12,116,154,38,92,111,101,149
64,62,77,128,42,126,132,4,50,154
124,62,77,130,75,2,92,38,128,42
131,29,77,74,81,56,69,156,130,149
92,62,135,101,71,107,72,138,121,102
22,83,111,116,81,16,62,126,10,127
49,132,3,28,102,40,1,4,130,39
100,151,3,74,144,77,69,141,121,49
100,71,108,128,149,124,34,38,101,2
63,62,3,28,155,40,132,6,134,97
125,104,98,10,155,118,19,4,134,88
38,132,111,20,155,107,92,3,134,81
78,132,4,10,102,107,94,53,156,2
87,132,126,128,55,107,69,93,74,123
27,5,126,116,87,56,69,41,74,36
110,69,2,74,149,78,92,84,10,102
87,109,22,128,36,77,71,125,50,89
47,132,4,96,119,71,83,59,128,55
23,151,12,50,88,38,104,6,130,51
65,132,77,74,2,151,85,126,128,81
72,92,98,130,102,56,123,140,128,155
135,77,107,116,43,63,62,98,74,42
135,5,6,50,42,124,62,3,128,2
47,57,6,116,97,107,62,108,128,81
56,132,2,145,97,141,5,37,130,149
65,62,140,74,42,56,69,38,21,149
118,72,125,74,42,22,123,126,116,97
77,92,116,128,149,23,83,140,130,88
131,132,93,116,149,9,62,37,145,51
63,34,98,50,154,131,129,111,130,102
124,69,140,130,102,107,62,98,50,75
56,69,114,130,144,84,151,2,116,43
100,148,138,130,97,77,5,93,74,24
141,62,126,128,75,38,137,56,134,142
78,138,114,74,43,57,83,108,128,155
84,132,6,145,13,77,47,98,74,97
125,123,140,29,144,52,129,98,134,102
53,62,92,10,146,121,83,126,130,2
25,62,3,128,97,124,92,33,74,42
65,151,138,130,149,56,62,98,116,97
38,152,88,10,149,77,129,143,128,102
140,132,77,10,155,40,83,3,130,149
66,92,53,145,97,64,62,71,116,102
124,92,98,156,154,146,83,4,50,43
141,123,135,116,43,107,83,111,128,155
100,137,37,63,42,124,62,6,10,149
16,62,12,50,88,9,83,53,74,75
146,62,114,74,2,84,109,121,89,125
140,5,4,128,155,72,132,41,74,144
92,64,140,50,88,125,83,98,128,126
38,137,135,50,144,92,109,12,74,89
71,132,114,74,57,72,95,125,21,42
107,62,4,50,88,131,83,3,128,97
38,37,29,128,115,89,92,65,130,77
72,132,53,116,97,56,135,65,145,43
126,129,15,128,81,148,138,98,156,97
72,129,77,145,13,141,5,6,128,11
63,83,98,145,144,140,62,77,74,154
84,69,140,128,133,100,123,114,130,102
71,62,6,153,43,148,92,126,128,11
12,5,114,128,89,15,151,3,74,42
95,58,41,74,39,100,34,128,138,97
22,137,3,128,72,131,119,38,101,11
56,69,41,50,11,64,62,4,128,81
78,71,125,116,51,121,62,6,145,11
65,109,125,50,42,23,113,12,128,81
72,92,4,74,126,23,83,6,116,87
141,71,91,49,81,87,57,65,116,51
141,92,4,74,33,131,135,126,116,43
146,62,130,156,11,23,109,121,38,127
15,105,53,130,149,119,69,137,74,42
23,132,126,145,81,146,138,43,116,98
92,69,56,43,111,40,109,12,145,97
124,132,6,156,155,26,62,111,128,51
47,109,41,128,81,131,69,146,50,42
119,62,98,128,73,124,99,2,116,55
107,139,98,128,51,84,123,92,116,81
131,62,135,130,102,4,152,85,103,126
78,92,98,144,128,107,123,138,63,102
23,104,28,128,154,132,72,2,96,81
80,135,126,10,89,92,139,29,74,88
141,123,138,20,24,40,109,83,130,149
92,69,38,134,102,62,72,83,103,142
140,5,4,130,36,132,102,77,10,56
22,104,98,21,102,95,113,3,134,142
4,62,121,74,31,100,8,83,145,11
148,83,12,130,102,124,5,64,128,144
63,69,41,116,97,92,139,93,156,144
40,5,3,74,42,124,137,67,130,149
71,109,38,121,44,77,83,12,63,102
54,92,137,130,81,7,109,121,116,155
60,62,93,10,144,51,5,59,130,100
77,113,6,116,43,114,132,52,50,88
126,5,138,130,72,23,129,98,128,11
77,92,126,50,149,56,62,88,128,6
131,62,77,74,42,107,111,92,50,149
23,62,125,116,81,71,1,114,74,154
148,132,22,89,155,131,83,140,128,4
118,135,77,145,11,38,92,98,116,149
124,92,74,91,155,16,132,126,10,149
100,109,132,50,88,22,139,77,128,81
140,83,53,128,97,63,5,114,130,42
107,92,126,49,42,56,69,6,130,102
81,62,98,128,83,72,109,121,10,127
22,109,56,10,102,92,62,12,130,144
141,92,6,74,42,9,62,126,128,43
134,5,3,10,144,78,62,33,74,149
71,109,121,116,97,62,22,4,128,42
95,135,126,116,25,22,92,102,103,42
107,151,77,128,89,64,92,6,74,43
131,137,114,116,81,100,139,138,128,39
67,92,140,63,81,136,62,77,20,55
15,34,149,130,4,121,62,29,128,154
47,92,111,128,42,78,109,140,130,149
23,57,3,89,81,141,1,112,10,102
40,71,136,116,102,148,29,92,130,43
56,132,2,130,149,77,19,140,123,51
146,135,126,72,153,107,109,121,50,88
107,62,3,128,154,77,132,12,50,81
56,69,93,103,97,23,109,38,74,43
40,19,38,130,42,78,151,137,116,97
141,123,3,10,149,124,132,64,134,127
124,34,135,65,11,95,113,3,74,55
38,62,37,50,88,55,109,24,145,43
22,147,138,116,81,131,119,93,130,102
98,152,135,74,154,100,5,111,134,42
56,85,126,29,42,118,92,111,103,81
87,5,3,130,133,84,95,114,20,149
56,132,98,145,155,23,62,126,128,6
77,71,140,130,42,107,83,98,10,102
100,109,138,63,102,40,151,6,74,33
12,92,2,128,75,100,69,140,134,89
148,104,12,63,119,124,132,22,145,155
124,27,12,63,31,138,137,4,130,72
77,34,114,10,149,148,69,73,128,51
23,71,134,128,81,125,34,114,50,55
78,58,135,74,102,124,62,6,130,43
149,83,140,130,29,146,62,25,116,51
124,104,6,20,4,128,62,71,3,155
107,62,4,10,149,72,5,3,130,155
79,132,126,128,60,23,62,140,74,88
124,132,37,130,127,84,109,59,50,51
103,123,126,130,42,140,69,4,50,102
87,71,3,130,102,148,62,77,155,63
40,92,6,74,102,23,69,107,128,51
71,8,33,74,131,100,152,98,10,149
124,92,2,116,97,78,62,135,74,149
4,105,88,116,51,9,69,138,156,155
124,83,93,50,88,125,92,53,130,102
42,62,19,128,13,78,83,37,134,155
22,62,77,10,43,4,151,41,121,155
92,83,126,116,13,16,5,140,103,55
77,132,138,128,88,56,129,126,74,42
106,151,137,50,24,56,69,140,130,88
131,92,98,130,155,95,62,126,74,154
100,54,98,128,89,55,92,126,74,24
23,129,126,130,102,124,92,98,134,42
106,54,135,96,42,124,83,125,116,155
78,151,37,128,42,4,58,121,50,51
65,19,135,128,155,92,137,83,74,97
40,83,126,50,102,56,137,138,28,42
77,92,62,128,42,56,152,138,50,88
100,104,98,145,81,124,62,137,50,42
77,83,98,74,42,23,109,121,50,88
66,138,143,130,144,92,132,12,145,24
46,62,98,130,42,146,132,111,74,149
63,32,136,98,89,47,83,111,130,88
121,151,88,116,42,63,71,38,128,97
26,1,6,74,144,15,129,2,63,42
124,83,2,128,97,84,51,126,130,29
124,69,132,128,42,56,83,6,50,144
46,71,12,116,97,4,5,6,50,144
95,92,126,50,88,148,62,40,74,51
87,92,4,130,88,107,5,41,50,72
92,62,4,128,81,78,132,3,10,154
107,148,138,10,149,153,69,38,128,81
124,1,6,130,144,106,151,59,103,149
78,109,140,121,43,118,62,88,92,33
124,58,126,74,88,15,132,46,50,102
121,135,93,101,43,92,83,6,10,102
119,29,73,50,25,124,132,93,128,42
131,132,126,116,75,124,147,92,20,81
23,29,138,116,155,100,113,126,74,39
23,71,128,111,42,92,83,53,134,13
65,58,107,128,51,22,113,77,74,11
92,137,125,116,154,140,77,138,145,139
98,57,126,128,154,92,62,33,50,88
92,62,65,103,149,148,132,126,10,102
92,69,110,50,88,65,62,71,128,51
23,47,3,116,42,66,1,98,10,39
88,62,77,50,22,41,132,140,128,42
125,71,126,128,55,124,58,98,10,81
77,5,53,74,88,140,129,6,81,128
80,139,65,63,102,124,123,135,145,155
141,1,41,134,42,66,148,98,88,50
107,69,38,74,144,125,62,12,134,142
12,129,140,28,102,131,69,65,128,51
87,132,4,130,149,22,137,138,50,88
77,19,140,74,42,106,69,134,128,97
84,62,19,74,42,9,58,138,130,149
148,69,135,128,51,124,5,33,10,43
72,132,108,10,149,65,135,6,130,102
56,69,91,50,88,131,62,114,130,102
140,151,4,149,130,107,104,98,111,42
92,62,41,50,24,107,57,126,116,51
71,92,98,103,149,107,151,12,50,42
107,92,112,50,42,118,62,2,10,25
72,129,111,74,42,106,1,6,128,144
78,138,73,111,88,100,62,126,116,81
92,47,114,153,155,148,129,135,130,149
106,58,4,74,81,124,62,12,103,149
63,5,2,101,47,98,69,140,134,146
92,57,4,10,42,77,69,3,128,97
92,132,126,17,97,56,123,138,130,149
71,1,3,130,102,125,5,126,74,144
92,83,59,50,35,121,109,3,128,51
124,62,93,128,81,146,69,135,63,102
77,132,138,74,42,92,5,6,10,149
23,62,114,128,126,124,83,2,63,102
124,57,2,67,155,56,58,19,145,81
35,119,135,116,149,72,132,25,89,126
56,83,98,74,144,140,129,77,28,44
77,132,114,128,81,46,137,84,74,155
38,83,52,74,127,87,92,53,63,102
72,58,140,128,144,92,62,126,10,102
84,132,4,128,144,98,62,114,74,43
22,69,140,128,114,92,132,12,74,42
78,69,138,130,102,146,62,53,74,42
107,123,138,103,102,52,92,114,63,144
38,92,126,128,81,146,62,6,116,44
52,92,98,116,2,16,109,93,28,155
107,83,26,20,43,78,38,92,134,149
100,137,4,128,81,107,123,56,156,31
79,104,126,128,154,106,62,3,63,102
60,92,126,128,149,100,111,135,74,39
5,137,140,50,146,71,132,114,128,97
38,57,98,50,88,125,5,41,128,114
92,62,77,96,155,71,109,140,121,47
102,5,108,128,154,71,92,6,17,31
55,57,3,130,155,136,29,148,116,149
107,138,2,116,146,72,83,114,103,51
125,92,98,111,81,22,132,126,128,36
106,90,3,128,89,118,58,114,50,102
95,113,126,74,42,17,69,3,89,81
38,69,12,10,149,78,83,37,74,144
118,104,37,103,102,9,132,137,134,126
72,83,4,128,88,125,71,3,50,42
92,54,98,50,149,100,123,41,128,88
124,137,140,20,102,107,62,114,130,31
107,92,140,10,102,56,69,132,130,149
140,29,83,72,121,12,132,40,134,102
23,62,48,10,149,100,92,126,50,24
60,72,121,130,149,16,138,10,111,144
131,62,77,130,42,22,109,56,10,102
106,19,6,103,43,26,8,138,128,89
40,92,126,128,155,72,151,38,74,24
38,62,112,24,50,148,132,126,130,88
107,62,2,103,81,98,92,38,10,149
98,62,38,128,97,60,83,77,130,149
23,83,111,74,154,125,62,2,128,42
98,132,125,153,44,155,62,12,50,39
23,69,98,74,36,125,92,59,130,102
92,62,93,134,102,26,132,4,43,10
38,135,107,111,36,84,62,114,130,42
131,151,12,130,43,118,137,135,121,127
107,69,88,130,102,98,62,6,50,42
140,148,26,74,42,22,83,2,128,144
77,62,45,128,39,92,38,98,121,91
23,109,121,96,115,77,129,148,153,13
148,104,25,130,149,124,58,56,10,43
124,62,2,74,42,141,57,114,49,126
78,57,114,10,81,67,5,138,130,149
56,62,111,117,155,77,152,83,63,43
100,132,88,130,11,77,137,138,128,81
63,132,6,128,88,18,83,126,100,155
141,109,37,128,115,52,92,38,116,45
84,5,98,18,155,44,151,126,74,81
92,62,3,74,42,106,69,135,130,149
100,147,140,130,72,121,85,77,20,43
148,105,126,145,155,77,92,38,10,102
106,137,125,20,146,87,129,126,128,81
66,135,4,74,42,56,92,41,101,155
84,69,56,130,149,72,5,114,74,42
4,23,83,145,97,72,104,125,128,43
87,69,141,74,51,72,62,108,128,144
46,92,3,128,42,40,62,4,145,144
79,123,33,128,149,56,69,98,50,88
92,69,107,74,102,141,137,135,116,72
140,132,6,18,51,71,137,111,130,11
107,116,138,83,146,131,5,108,74,28
125,19,138,28,42,54,132,65,50,88
72,62,6,116,81,124,92,126,145,87
23,92,59,128,51,140,69,135,74,44
106,132,137,10,102,100,119,143,50,42
71,29,53,128,115,77,62,108,116,2
56,109,125,156,81,124,105,4,116,13
55,92,4,145,119,106,29,3,156,144
72,109,121,63,2,80,132,140,128,81
38,104,77,74,42,146,119,143,128,144
23,69,138,128,81,71,151,2,63,42
30,19,135,10,149,72,129,6,130,102
78,83,19,128,75,22,62,12,130,42
95,58,12,153,81,72,69,135,10,43
125,137,84,130,149,98,62,4,50,24
92,128,93,138,117,125,105,77,130,102
12,107,69,116,97,79,62,59,134,127
107,132,126,63,154,131,104,3,145,72
77,135,108,74,144,107,132,33,128,149
56,69,126,50,88,72,8,125,145,155
38,19,114,134,51,56,83,77,130,149
26,62,82,128,33,107,151,6,130,149
38,123,135,153,97,23,132,37,50,24
79,29,92,128,115,107,138,114,50,24
77,151,0,28,55,124,92,126,128,42
107,83,140,134,75,125,92,114,128,43
107,129,77,74,144,52,62,137,128,75
54,29,138,74,16,148,69,83,31,49
124,83,114,74,42,35,104,53,134,144
79,69,135,129,155,84,132,107,65,43
71,92,126,10,88,23,29,77,74,154
141,132,98,10,149,72,123,56,20,81
124,69,77,130,81,4,83,125,74,126
136,152,138,128,43,125,132,77,116,81
140,97,143,18,83,16,135,33,74,81
100,17,124,109,144,141,69,138,116,43
38,113,3,121,43,125,5,114,130,155
140,5,26,116,55,38,62,59,128,144
77,129,79,74,42,92,104,3,50,88
35,109,121,130,149,74,113,3,100,42
119,62,140,49,43,118,132,26,50,154
146,104,53,130,36,56,129,19,10,149
26,62,12,74,144,131,109,134,130,42
125,19,138,128,42,107,109,71,130,102
78,92,12,74,97,131,62,6,96,42
40,123,56,145,13,23,151,3,128,119
146,135,111,116,13,106,5,41,130,149
93,83,98,74,154,38,104,53,116,42
84,60,140,128,102,92,152,48,50,144
15,62,77,128,97,107,109,135,156,42
71,62,98,130,127,107,69,56,67,51
100,34,134,29,81,23,62,6,74,42
78,62,114,74,89,71,151,6,50,51
92,147,19,21,25,107,137,3,116,97
100,92,48,28,75,23,119,138,130,102
41,92,98,130,149,148,5,4,128,144
27,70,53,128,42,131,151,121,50,0
51,101,6,5,47,7,64,125,74,81
118,109,65,74,155,56,137,143,116,11
84,104,121,128,42,148,69,146,74,43
124,137,52,116,97,56,95,119,63,42
107,92,126,116,81,151,5,41,10,149
110,151,98,128,11,71,132,6,10,144
71,109,135,130,81,42,148,38,128,97
131,5,114,128,97,148,92,98,50,102
100,109,22,50,88,107,57,98,145,42
124,47,114,10,51,78,62,121,128,72
121,5,137,10,149,151,92,6,130,51
148,5,56,74,144,136,14,135,98,102
56,69,12,130,42,146,151,4,50,102
38,69,135,130,149,92,147,138,74,155
148,92,112,28,42,22,62,64,128,126
23,19,6,128,42,56,109,121,145,51
95,29,24,130,149,146,138,109,128,42
56,62,2,145,81,92,3,135,134,144
121,62,98,128,34,151,56,111,134,155
15,132,126,128,55,30,62,135,116,44
100,62,4,74,42,22,132,3,145,97
92,148,114,50,24,77,62,22,128,43
56,135,126,128,154,100,132,111,10,42
131,92,126,134,144,107,123,114,74,122
71,58,6,74,127,56,62,4,28,88
72,5,108,121,71,22,152,65,128,43
38,113,6,128,43,23,129,114,89,154
106,62,3,103,97,128,92,54,107,126
16,132,3,128,42,124,137,138,50,88
146,123,140,63,81,71,132,38,116,127
77,137,138,42,74,22,44,6,128,144
72,147,121,50,51,124,135,6,128,42
107,62,2,10,149,60,83,111,130,102
107,69,111,50,24,78,151,126,28,42
132,92,59,50,2,136,69,111,20,81
16,62,2,145,11,56,69,135,50,102
107,83,126,128,42,124,135,2,130,155
77,62,126,128,0,71,69,6,130,107
23,137,9,128,2,71,92,126,50,88
56,151,6,89,88,77,132,108,128,155
64,62,126,128,155,15,83,6,74,42
124,132,12,111,81,125,83,37,116,72
124,34,102,130,126,81,71,6,128,100
38,83,3,89,149,125,69,121,145,97
56,24,140,50,69,43,58,93,63,124
146,62,125,116,75,56,151,41,89,81
92,121,29,130,102,125,69,140,116,97
23,92,2,116,81,56,69,53,74,48
71,83,114,130,124,146,57,111,50,72
23,62,126,63,144,107,27,28,145,42
131,62,33,134,142,52,104,82,128,42
140,62,2,130,102,124,69,134,10,149
68,62,37,17,81,40,69,98,10,149
132,83,53,74,144,107,62,3,103,43
140,92,46,10,81,107,62,126,128,155
78,62,124,130,81,100,69,4,103,102
38,148,114,128,42,78,62,121,50,88
107,71,12,86,102,92,104,41,128,144
106,147,88,128,55,92,54,46,20,81
125,132,53,74,97,107,92,64,116,88
107,62,4,50,102,97,83,77,130,121
23,5,2,153,97,38,119,4,103,102
60,69,140,128,0,100,132,29,116,97
107,64,138,50,102,38,92,126,51,130
124,69,23,145,81,78,34,77,121,155
56,104,99,116,43,124,8,140,128,89
56,69,135,145,13,92,19,4,128,102
107,58,126,74,51,52,109,4,128,149
23,119,6,63,102,141,1,77,28,144
104,52,98,130,42,125,62,12,10,149
124,71,6,28,75,136,92,2,128,73
92,52,134,83,28,7,69,138,156,155
119,62,6,128,89,77,129,102,145,131
56,151,125,156,43,124,62,3,28,81
124,62,6,116,13,4,152,59,134,42
100,104,98,121,102,107,137,140,130,126
107,92,114,74,72,52,152,54,128,155
124,138,33,20,144,16,132,72,134,102
124,62,98,50,42,22,109,56,145,13
56,69,41,101,155,72,109,121,10,43
140,62,6,145,97,77,5,108,134,36
94,83,3,10,102,37,119,121,128,81
107,62,64,50,127,76,92,138,128,42
107,5,98,116,51,125,92,102,130,55
107,56,137,10,149,72,62,98,130,102
23,92,61,63,102,4,104,126,116,81
124,132,3,117,13,22,83,65,121,72
84,71,45,130,149,40,57,2,10,102
56,62,41,74,36,106,135,111,130,155
71,58,3,134,102,106,92,91,10,81
72,123,59,130,149,38,92,2,116,43
84,104,33,156,155,98,62,22,101,81
16,71,79,134,102,38,92,53,117,42
22,151,98,50,81,125,62,114,116,97
107,111,129,128,89,23,105,41,130,13
65,151,93,21,43,106,129,2,130,102
98,138,41,156,81,23,62,111,103,97
138,132,63,116,24,131,69,140,128,144
46,92,138,74,51,98,104,19,128,155
90,83,4,74,144,141,69,111,10,149
6,5,107,74,142,92,62,82,50,88
78,5,140,116,8,4,109,100,134,155
52,57,41,145,43,100,104,12,128,155
84,69,114,130,81,141,57,2,10,149
124,132,111,74,42,78,92,130,77,102
141,123,56,128,97,38,137,138,50,154
118,71,65,86,102,4,151,111,130,51
48,147,56,130,102,23,8,125,10,146
40,62,10,108,149,7,69,3,103,146
40,109,38,128,89,72,83,4,10,43
79,83,116,130,62,141,69,114,74,16
100,129,4,116,126,22,135,37,121,154
71,69,3,10,127,151,123,98,116,81
65,57,73,28,81,140,62,82,49,2
23,62,77,74,42,38,151,53,65,155
56,119,126,74,42,87,62,2,63,144
22,62,12,17,154,38,1,126,28,144
108,114,129,63,102,106,137,140,20,144
90,19,33,130,149,146,62,108,101,97
100,129,98,156,51,56,151,6,74,42
124,92,81,116,3,40,62,121,89,51
146,148,111,10,149,131,62,126,130,81
131,5,37,128,88,118,137,64,130,149
35,132,135,134,144,84,62,93,74,88
23,132,143,103,97,124,5,41,128,43
92,57,91,10,51,22,47,0,50,88
136,62,98,128,149,124,92,6,121,2
106,57,53,128,43,56,151,3,74,42
136,123,107,130,149,12,83,6,116,51
155,132,140,74,97,56,83,59,116,51
107,109,98,130,149,134,135,79,116,51
98,132,4,145,81,38,57,41,128,144
7,5,98,17,144,140,126,57,63,102
141,29,134,116,97,110,137,135,74,42
124,62,2,74,108,23,8,53,130,144
46,104,126,121,11,107,109,134,116,97
23,123,134,128,154,77,129,125,50,88
146,129,3,116,19,40,58,126,128,83
30,109,121,153,155,140,132,72,128,24
138,71,77,128,119,22,69,38,130,149
148,62,140,116,146,38,105,37,130,102
71,69,126,128,81,141,5,78,116,55
102,129,98,74,81,7,19,138,130,149
41,83,4,10,149,107,132,98,116,43
78,132,135,128,81,148,34,107,74,155
38,70,126,74,51,72,14,6,50,88
124,83,98,130,102,136,152,37,128,149
30,99,53,128,61,23,137,46,63,102
107,92,89,128,60,16,129,59,50,42
72,99,92,74,81,4,83,138,101,51
146,62,126,134,144,78,57,3,20,42
63,132,98,128,133,71,69,38,50,88
121,62,72,116,51,92,132,98,50,149
23,153,93,83,149,100,62,98,63,102
98,151,100,74,42,40,62,41,63,75
100,69,91,74,42,35,151,114,128,43
107,62,6,49,155,118,92,3,145,11
140,119,114,103,144,102,92,93,74,42
124,58,134,116,81,92,132,4,74,144
110,69,83,74,42,121,62,19,65,13
107,132,6,74,42,72,62,126,128,155
148,104,77,50,55,56,69,37,74,154
33,19,107,74,81,56,62,143,128,97
71,5,126,50,42,140,151,114,74,127
106,135,3,128,42,146,62,114,50,126
22,109,121,50,89,56,62,111,49,11
22,109,83,74,42,78,92,4,128,81
141,19,137,156,155,71,92,114,116,102
15,92,65,128,115,78,64,135,140,97
77,151,114,134,13,148,57,12,10,142
92,132,3,74,127,134,5,138,50,88
107,83,4,18,87,38,138,102,130,126
92,69,56,116,42,38,83,93,130,155
46,19,140,49,149,22,5,126,128,42
92,83,98,63,81,140,60,111,74,44
106,109,126,74,42,63,129,4,130,149
92,69,53,130,149,100,34,138,74,42
107,69,114,74,88,45,92,3,63,144
23,92,6,74,42,56,69,3,116,49
95,69,102,50,43,138,148,33,128,144
79,72,125,130,149,56,132,111,28,39
71,37,105,116,51,146,148,140,63,102
125,109,28,10,102,107,69,121,74,72
146,132,77,102,10,78,83,140,63,155
87,92,59,145,72,56,62,111,134,142
23,62,126,50,154,77,151,114,74,102
107,137,138,128,43,77,62,125,10,102
141,92,114,156,81,71,62,3,116,11
138,69,71,101,43,125,109,28,145,97
56,123,140,74,154,87,64,12,128,42
56,69,138,50,39,72,77,151,28,144
38,83,12,50,88,134,71,98,107,42
77,123,138,63,115,40,19,108,145,97
98,62,3,50,88,111,60,38,128,42
78,92,6,103,154,124,69,138,128,13
141,132,4,20,149,72,92,121,134,142
141,92,98,49,51,16,132,38,130,42
72,83,33,28,155,56,132,4,103,97
107,62,111,21,155,84,29,135,51,128
52,62,140,50,24,23,99,53,128,89
22,71,98,81,145,124,62,12,111,55
100,129,89,145,43,38,83,98,128,11
141,132,98,156,81,56,69,125,10,102
65,62,6,128,36,87,71,126,63,149
38,135,126,116,43,37,83,121,128,42
107,69,138,74,119,92,83,98,116,43
83,69,77,116,13,23,129,4,128,55
56,135,123,101,97,22,62,12,89,131
